Count,Tweet,Sentiment
15935,love go raptor fire babcock thats true toronto spirit haha,-1
5091,love hyderabadi accent much hawle baata nakko karo miyyan kya cheenkmar angar hai bhai woh aag daaldi pa,-1
13954,love jihad dharmantaran khule aam ho raha hai fir kyu hinduo ke har tyohar par ap,-1
12960,love joy pillow big as nose get way,-1
8929,love lo gee fan ka fake account bhi aa gaya,-1
7985,love trump argument implies okay president commit high crime long avoids misdem,-1
10117,lula laynay gay ho eligibile nae ho tum log ganduo khelnay kay liye,-1
8123,lwanda azola haaa wena dont deserve type girl youre pure evil shame angeke,-1
10431,lyching ab aate tmhri baat parkya hatya,-1
2632,ma lanat bhejta hn tun pe tmare harami leader niazi pe,-1
15406,ma na teri maa ko chud du good afternoon beta janta nahi tu mujy,-1
3856,maa aakhir maa hoti hai kitna bhi nalayak etc ho bhi working home maa ke liye lal hai,-1
3168,maa baap usko shiksha hi aisi di hai dosh uske maa baap ka uska nahi padh,-1
12327,maa ka bhosda teri baal khinch door ghsita pushed bed aukat rah,-1
15780,maa ke love day mazaar banegi kutte mutenge,-1
14202,maa ki gaali deta kahta ladkiyon ki respect karta hoon bhaiyo iska karta rahta hai jo maa ko gaali de,-1
13324,maa ko pairo se nahi raunda jata kya koi apni sagi maa ko pairo se raund sakta hai,-1
894,maa kyu itni jaldi kar raha hai bsdk tere baap us raat itni jaldi nahi ki hoti toh,-1
11866,maa lode teri amma kya tune dharm ko chod dia bhenchod randi,-1
1037,maabaap ki seva chhod terror ka rasta apnate desh gaddar ye literate public,-1
16272,maam apko inke jese logo ko jawab nahi dena chaye kyu ki inhone humesa aurto ko burkhe rk,-1
16486,maam without playing single game put country ahead india not correct,-1
448,maar khane waale hindu ke musalmaan agar hindu hai hum chahenge char hamare se bhee,-1
459,maarne wale kahaan se aastha prateek lag rahe hain gunde hain ye kuch nahi shame,-1
14670,maaro i kutte ko milkar saare thhu aise ghatia logo pe arre ye wo log jo apni beti takk ko nahi chhodte,-1
7672,mad psyco people run government india laugh laugh laugh sirf jute khane ke layak hai ye log,-1
16308,madam ab chunav khatam ho gya ab bjp ka prachar karna band kar bhut support kiya modi ko,-1
9752,madam ab kya kahen aapko aap aur aapka medium nahi hota itni kharab mal ki itni achhi ma,-1
15353,madam aj ke yuwa jab pakoda talne wali sarkar ko chuna hai tarah ki cheezen hongi hi,-1
7950,madam congress ko aap jaise log duba kar manoge lageraho best luck,-1
14398,madam evm ki chori bhi soach samaj ki itni moorakh bhi nahi,-1
2943,madam ji aap apne party ka laptop apne pas rakhe ke student bahut ache hai unhe kisi dee hui bhikh nahi chahiye,-1
12727,madar chode daggar dalle jab teri maa ke yarun army cap pehni thee tab tere munh kisi suwar,-1
10214,madar chodo ko goli mar deni chahiye ye sale kutte ki dum sidhe nahi ho good evening,-1
3815,madarch ba kar ja apni gaan tudwane wale kaam mat kar ye tere comment ke s jald hi tere baap,-1
9314,madarchod apni team dekh randi ka aulad run banaya bahen ke lore teri amma chod dunga madarch,-1
5139,madarchod baharchod radwe tere maa ka bhosda tuz jaisa gira hua aaj tak nahi dekha aur na dekhna,-1
12117,madarchod mulle ye mathura nahi dikha tha jab mullo hindu ko i liye mara ki vo lasse ki paisa mag liye,-1
7408,madarchod ramadan mai goli nahi maarsakte lekin terroist ko bachane liye pathhar fek sakte,-1
2467,madarchod randi ka sulad suwar teri maa behan beti ko chode tumlg sudhrog,-1
9674,madarchod randi ka sulad suwar teri maa behan beti ko chode tumlg sudhrog,-1
16550,madarchod spur ek kaam dhang se nahi hota bhosdiwaalo bottler,-1
460,madarchod tere ma ki chut mullo ki paidais deshdrohi tera ant jaldi hone vala hai,-1
13939,madarchod tmlog sale malik ko kyun nahi khilaye bosdiwala sarfaraz ko hi bahar nikalo madharchod wo,-1
10561,madarchod tmny gaand mardi hai bharwe un student sy pucho jo bechary naukri kr apna khrcha uthaty hain khayal,-1
13734,madarsachhap apni maa behen ko bhi,-1
16931,madem thora saber ker sub chor jain good evening tere baap ki tarh teri bari aa jani,-1
2280,maderchod modi khutta uski maa ki choot,-1
8388,madharchod tujhe mullon ka ahsan dikh raha hai par hinduon par hue atyachar nahi dikh raha yahi kal ko,-1
2282,madherchod rundi wale twitter se hi teri aur teri sister aur teri maa ki gaand faad dunga,-1
10579,madhya pradesh ke chitrakoot nila satna subah se electricity ki problem kisse yahan ke logo ko see bina ele,-1
13327,madhya pradesh ki kamal nath sarkar ko desh ke tirange ka apmaan kr rahi hai ye raat ke personal message par pic li gayi co,-1
16884,madm ye bahut mahan gyani hain inke ek post ye likha tha ki jo mard namaj nahi,-1
8452,madrcho ab tu apne kafan ka intjam shuru kar haram ka pilla juth aur afwah faila raha hae ye kutta asim waqar,-1
13053,madrcod hindu muslim beec pudiya fek raha ab hamko tuj jese dhram ke thekedaro ki jrurat nahi kutte apna,-1
8252,magsi agar teri ammi ke bachha bhi hoga tu uska blame bhi india pe dalega har cheez mein india blame,-1
13038,maha moorkh andhe bhakt satya kabhi nahi marta hindi nahi aati kya ram satya hai iska arth,-1
2275,mahajanls medam mahajanls ham aapko bahut miss karege aapne jaise lok sabha chalaya hai pyar se shanti se u,-1
8424,maharashtra not india praising rahul congress hmare baap ki hai toh hum hi president rhenge laugh merit,-1
16225,mahi kaun itna chutiya schedule banaya hai koi team match nahi kheli hai yaha kuch tean khel li hai waah rage,-1
3363,mahi sir aap layak hi nahi hai ye baat ja apne ghar bolyega aap jaise logo ki wajah,-1
452,mahrastra ka nirman ho chuka haii aur tere gundo ki sena ki jaroort nahii ba tere jaise gundo ka,-1
10954,mai chutiya nahi bana obvious ki tere jaise piddi jaldi chutiya banaye ja sakte hai,-1
5232,mai kyo nawaj ya nawaz bolu muslimo ke allah ki chut ba kam hi nikalna hai,-1
9774,mai sehmat hu kyu ki ye jhol hua hamari puri seat par bjp ko voting nahi hui yaha se bhp jeet gayi,-1
9278,main accha hu teri behen ro rahi hain usko pel raha hu laugh laugh laugh laugh laugh laugh,-1
7836,main criminal ko maaf kr sakta nahi ye grp si lte rk ke bhai bhatije ke ristedar log kr rhe kyu ki ye log,-1
12782,main defend nahi kr raha jo kuch behtr kiya ya kr rhay thay kisi main itni himat nahi,-1
11523,main hairan hun pata nahi kaisay baap dada ki oulad hain ye loog ke jinho ney koi ac,-1
7060,main kahta hu ki congress shashit rajyo dobara election hona chahiye public ko sarkar banane ka haq hao gi,-1
2205,main mar sakta par apne bache ko apne samny polio wala zehar nahi de skta america ek trf hame dhaki,-1
11339,main supporter ho akhri saans tk jo khan saab bivi mutalik bakwas kry good afternoon osko jwab aisa melyga,-1
9453,main tv mobile par bhi nehi dekhunga flop remake film bharat ko kya dekhu stop watching type nonsense film,-1
13184,maine inke jaise jobless log nahi dekhe hai laugh kitna trend krte hai,-1
16461,maine islamic terrorist ka bola tha tere jaise jihadi ko mirchi kyn lagi tera bhi hua hai kya halala,-1
3959,maine kal saare dollar bech dene hain piano pen le lene hain,-1
4670,maine tumhari baat maani hai maine manaya dil ko hai kaise abse raho tum khush jaha bhi ho mera tumhara tha,-1
10331,mainstream medium toxic liberal friend ya man bsdk sirf fake propaganda news dikhaate hain,-1
8498,maintenance head fuck madarchod chutiya madarchod chutiya website randi ka bacha teri gand meri tatkal ki waiting list,-1
9640,make sure becomes bootlicker exactly way allah apke saye se masoom ko bachaye ameen,-1
16911,maker oho ma ktna pyara lag raha blush cool love nazr nae marna oye ab laugh laugh,-1
6086,makeup dhone ke baad cant even recognise contestant laugh exception looking,-1
11224,makeup pe kyu comment krta hai re mulla trust khud itne gire ho ki jo utne uthane jaye ush,-1
8012,maksad hatya aur loot kr ke hote hai late rk singh ke chhote bhai aur bhatije aur ke ristedar broker criminal,-1
7868,malik rashid aur mujeeb ko aise rok raha hai jaise ball nahi grenade phenk rahe hain embarrassing,-1
5418,malik sahib i jaisya behenchod ky ghar mea i ki maa aour behen mea,-1
3377,mam inko itna arrogance hai ke haar ko pacha nahi paa rahe hai jab raja ravan ka ghamand nahi raha unke samn,-1
2678,mam ji good morning ji yahi baat cong kay leader ko jaan layni chahiay ki unhonay rahul sir ji ki,-1
7416,mamaji apne ham sabhi educated youth ko kahi ka nahi chhoda ham sabhi age hone,-1
11475,mamata di folded hand jai shree ram folded hand kaisi hain aap bhaalo whats frustrates frust,-1
887,mamata jee respect jaya jaya ram people lost faith person bearin,-1
5109,mamata suno mulayam mat bano verna yeh naam kisi party ya sirf hindu ka nahi yeh u,-1
8603,mamle police paisa le,-1
16318,mamta banerjee ke gusse mul karan bjp nahi uska khud ka aham hai wo khud ko kansh man rahi hai aur uske liye modi ji,-1
34,mamta banerjee na jane ho kya hai tumko ye desh ram ka hai haar ka ghum dubi ho bus,-1
9225,mamta banerjee saying jai shree ram problem,-1
11163,mamta didi bjp ko gunda wali party bolti par didi ko tmc wale gunde kbhi nahi dikte trust,-1
312,mamta ko kabhi mafi nahi melegi wo sirf maharashtra main aake dikhaye kutte apne,-1
4128,mamta kutiya jai shree ram,-1
15445,mamta sun jai shree ram bola aur tuje tweet bhi kiya meri chamdi ukhad lo okay jai shree ram,-1
785,mamtadidi yeh ranga billa ki jodiy aeisiy chalak lomdiy jese hei ke khud kucchh nahi karenge onliy bholi publick ko,-1
1084,man dont people shame begherat afghani visa aur job liye inhi,-1
1340,manak gupta bjp ka sabse bada kutta bhokne ke sivay kuch nahi aata hai bhasa ch,-1
4165,mand buddhi balak tujse aur teri kamini party mp se kuch hone wala nahi hai apni dum dabake baith ja,-1
5119,mandir agar nahi ban bjp ko hinduo par se sidha per aajayenge agle chunav,-1
9837,mandir main pooja nahi hone de rahe hai muslimsunder nagri ki ghatna aur pandit ji ko maar ke liye,-1
8616,mangifera libtards ko jalte dekhne liye koi bhi bahana ho sahi hai waise tumhare pakistan imran khan bhikhari ho gaya hai laugh laugh laugh,-1
7841,mani tabah barbad farmay jo pakistan khilaaf hai,-1
8087,manirul anubrata arabul i logo ko kisi bhi haal mein bjp pe jorna nehi chahiye warna bjp gaya kyun ki hum bj,-1
7047,manish hijde tu thakur nahi ho sakta,-1
16341,manish ki saru abe gandu jab tujhe khud ko bolne ki tameez nahi fokat,-1
9038,manmohan modi kuch best luck bhi le,-1
136,manniya goyal ji avdhesh duby ko jail main dal diya kripya traino main jo tte police jo loot,-1
11537,manniye shree narendra modi ji nivedan hai hamare paryavaran ko bachane sarkar pahal kare har gh,-1
5668,mansoor ki kon suntaa laugh dunya ka sb sy jhoota anchor hai itna indian medium nahi jitna yh hai laugh,-1
13994,maray scientist tum jo marzi ker lo bohat bura hona hai tumharay sath pakistan mien munafiqo ko kisi,-1
4969,marega ye kutte ki maut bhagwan kisi ko ye nahi kahta ki bhukhe rahe ke uski back,-1
13193,maryam khud dekho tum logo pakistan par kitna zulam kiya tha kr rhy ho kuch sh,-1
15120,master bhagat us chutiye ke pas bhi humour hai keiya way modi aur hindu ko gaa,-1
7876,mat diya karein dhyan ye sab footage ke liye karati hai koi aukat nahin rah jayegi,-1
16712,mat sikho hindi fir ki tarah hindi bolna,-1
11115,mata aur bahen ji ko pasand nahi aaya hoga kyonki dono ko burnol ki jaroot pappu ka jala,-1
772,match ke end mein well played bolte hai na pakistan uske bhi layak nahi hai,-1
7662,matlab hinduo se karte hain musalmano se nahi karte hain shutup chutiya baatein na,-1
9309,matlab ke main heraan hoon aise logon pe ke zindagi main karne ko koi kaam nahi reh gaya ke logon ke qadd pe tabsra,-1
5886,matlab ki aap cricketer nahi hai oh mean ki dukh jatao statement dou karo kuchh nahi ja,-1
1001,matlab sonam ki poori family ek doosre ki movie promote karti hai phir bhi nahi film nahi chalti laugh laugh,-1
3638,matlab tum maante ho ki tum takey ke bjp cell ke dalle ho aur part,-1
8162,matlub pak team trolling personal message kaha thaa weh hi ho gaye koi ijjat hi nahi hai inki cry,-1
9590,matter joke smthing lighter shame mubashir sahab apni omar,-1
14666,matter much love england never support world cup like tum sala gora loug yeh world see,-1
7979,may allah curse shia rawafidh uksimbillah jew better aqeedah kuffar,-1
9726,may baad modi aur shah ko pakistan chor aate hai qki pata nahi bjp aur pakistan ka gehra nata hai,-1
14926,may ko appka count chalu ho jayega public ko appki sarkar nahi chaiye,-1
1579,may recall injuring people direct firing lea parachinar denied together initially,-1
9970,may salwarbuzdil diva hai modi govt ko chhutti krni chahiye,-1
3612,maybe listen country music top pop genre dont hear,-1
6557,mazaak modi naam rakh diya tha maa hamare journalist ko sunte hi orgasm ho gaya aur cheekhne lag,-1
15536,mazhab ke naam par election jeetna koi bada kaarnama nahi hota message,-1
15692,mc list bhej siwai ek ke jisne apni maa aur biwi tak ko nahi poochha wo martyr ko kyon yaad,-1
16667,mc saal se related bhi nahi khud modi tarah ke aatankwadi ko follow karta hai,-1
15503,mc sab bada account ek dusre ko ff de bhosdi walo aur ye sab sale congress ke virodhi hao kisme ek bada karan,-1
7388,mc tere abba kitne meriit pe lagye metric pas ko kahan kahan posting ki koi sharam haya nahi ati,-1
6893,mc tere ko abhi bhi koi sharam nahi aati na hrami dalle roz gaali khata hai logon se ab tera khana,-1
572,mc tumara job hai negativity felana kute jaise haal tum logoka na ghar ka na ghat ka,-1
12820,mcc imran khan katora leke ghoom raha hai poori duniya allah ke naam pe,-1
2368,mcd worker ka paisa rok ke wo sochta hai ki wo jeet jayega usse bda bewakuf koi nahi hai,-1
1169,mdarchodo ka kam hi yahin hain bhadwe sale,-1
117,mderchod bhartye sainik likhta hrami aulad hindu hogya b desh bhakt ho gaya kisi bhi gali teri may,-1
10987,mean bos goon minister goon free crime india ram bharoshe,-1
66,mean problem democratic vivek tum jo katori main attention ki bheek mang rahe ho uspe khoon laga hai,-1
5853,mean slept step dad laugh laugh,-1
14288,meanboi behen sarcasm nam ki cheej hoti hai ugh dumbhead pic ka shot accha nahi laga lmfao,-1
10944,meanboi tahir abe ekdam chup apne oppar ko jaa ke ye bakwas suna tu hindu hai iska matla,-1
13338,medam kabhi modi ko bhi best luck diya karo ki yuva berojgaer hai kabhi tv dikhya nahi kisan ko prize nahi,-1
8365,medium ab kyun jaag raha hai keep sleeping keep blaming congress nehru fine,-1
4968,medium ka hindu muslim krna ha crime economy administration ki news dikhana politician kaam kr rhe ye bjp ke,-1
11693,medium ka kaam logo ko desh bhakti sikhana pakistan par debate karana hindu muslim par debate krwana shay,-1
5259,medium ka level bahut high ho gaya hai ab congress kya karegi aap jaise mahan logo ke beech itna hate aap logo fa,-1
2001,medium kee azadi bahut ho gai prakash ji saal medium fake news ka nanga naach kiya hai modi,-1
9264,medium kee azadi bahut ho gai prakash ji saal medium fake news ka nanga naach kiya hai modi,-1
829,medium ko bhi naam lenaa nahi aataa pahali baar sunaa hai kyaa kai baar ho chukaa,-1
3746,medium ko list nahi deker galat kiya medium ka haq list lena public ko btana kon minister ban raha,-1
1442,medium ko pansi lagana chayote lanat hay jhotay medium per bikao sahafi bikao medium,-1
10472,medium ko trp chy hindu ko bjp ki sarkar chy muslim ko congress ki sarkar isly ye haal hai gdp ka lkin,-1
12371,medium mean bjp bjp mean medium thats dont know special benefit medium getting rulling,-1
14839,medium satta ka dalal ban chuki hai,-1
9679,medium wale agar congress se kadak sawal karle woh bjp ke dalal kehlate hai australia,-1
7879,medium walon ny apki mistake say entertainment deliver ki sath nahi dia ultaa expose kiya,-1
921,meera yeh kucharya mix breed hai iski maa ko mulley pel gaye hongey tabhi yeh mc kutta paida hua,-1
10185,meh ab i larki sey interact nahi krunga jab tak yeh mujh sey pehlay interact na krley,-1
5931,mehenga pad gya aapko sir ji tohfa dena par good way gifting,-1
13072,mehmood pmln ki kiya auqat reh gaye hai kabbi bilawal kabbi mangal peechey hath band ker kharey hotey hain,-1
2345,mehra yes true unfortunately official become lakeer ke fakeer derive fun harassing,-1
16691,mena cant even fucking login kutti ke bache,-1
5670,mene muslim nam hi nahi liya second thing ye jo twit kisne kiya hai ye bat mat dekhie jo video,-1
14535,mene pehle hi kaha tha india not participate welcome mischief self respect bhi koi cheej hoti hai snoring,-1
2311,mention darta hai,-1
5647,mera behen sony esiliye evm nahi ka gutala nahi mantahu kiu ke congress sp bsp ncp aur dus,-1
2900,mera ghanta se jyada ho gaya hai abhi tak mera problem ko solve nahin kiya wazirx mera otp cod,-1
16079,mera pet dard ho raha jas hash ke laugh laugh ye arsal kitna bada dramebaaz hai laugh laugh specially sahana bejaan ke samane laugh laugh,-1
4166,mera pnr nb hai ye bogy working nahi ho rahi hai attender bi kuch kar nahi raha hai bolne par ka,-1
14029,mere bhaiyon ham pakistan hai aur inshallah pakistan nizam ko khatam karega,-1
2389,mere kaptan mah inhein zaleel kar diya hy yeh sare chor mill bethe hain inko bhol gay,-1
6500,mere khayal se jyadatar log mental ho gaye hain jinko unki jeet hazam nahi ho rahi sadi si congre,-1
7851,mere ki aisi hai jaha bht hai par lekin dikhte nahi ya sarkar ki,-1
7112,mere muslim bhi islaam ke kitne gyata hai ab mai jaan gaya muslim log bata rahe hai namaj sajda kahi,-1
1376,mere pet pe laat mat maaro sahab football,-1
7647,mere pishab ke dabang hain ye log suvvar se gandi nasal hai logon ki maa ka doodh,-1
1961,meri bhi yahi aadat hai abba bohot chillate hai ki eye sight kharab ho jaegi laugh laugh,-1
11089,meri herani khatam ho gae hai kyu ke finally understood ke tumhe geo se kyu nikala khabar confirm kr lya kr loro,-1
8606,meri itni gaandi aulad nahi ho sakti,-1
5614,meri nahi lagg raha budhha teri maa pe roj chadhta hai,-1
2684,meri team india hai lekin world cup na jeete ba,-1
9928,mh tereko keh raha,-1
11360,mhpd thank much sir hope aapki umeedo ki gaand maarke jrur umeedo pe kharaa utrunga,-1
12409,mighty concerned ti ko yeh khud dikhai nahi deta take action concerned ti well,-1
16101,mihir jha saale paid cell troll kitna fake news failaega sanghi,-1
3908,mihirs varna kiya apni bahan ko bheja mumbai sale bhosri chu,-1
7727,military nothing chokidar ko itni ahmiat nai deni chaie not even pillar st,-1
4305,mine rahne de wo sad ho gayi jan ke ki kisi ko uska identity document pata hai photo toh dur ki baat hai,-1
14306,minister shab necta nahi nacta huta kissi hathi bachyy,-1
11345,miran shah pak fauj ki check post par ptm mna mohsin dawar ki sathiyo hamrah firing pak fauj khilaf naray bazi ki,-1
14230,mirchi abay bhosdike chutiye nikal idr se daali ke bachay ghasti ke salay lele ye tweet ja ise,-1
6627,mirchi bhai teri tarbait best luck rahi hai tu gsliyan nai de raha teri maa jo teri tarbait ki,-1
3918,mirchi chal tune confirm krdia deta hun mai chal ab agar ye jhut hai lanat tujh par teri nasal,-1
1545,mirchi ye lodu bund hi de skta hai ba na iski maa sikhaya kissi ki bhen ki izzat kese kr,-1
190,mirza kyon matlab english zubaan mein dua karte hain unki dua qabool nahi hoti ho gayi hai allah un,-1
9524,mishra phir bjp ke leader vikas ke bare kyon ni batate unhe sirf bhart mata ki jai kahte pirte hai,-1
8157,missing bandey mataram bharat mata ki jay aftar swering,-1
16796,mister khan sb aaj desh ka itihas badla ja raha hai ab yahan godse ki najayaz aulad itni jyada ho gyi,-1
9951,mister narender modi ji aap hum garibo ke liye jo ye balance bank u minimum bank balance ke wajah se hum garib,-1
14513,mister narender modi ji aap hum garibo ke liye jo ye balance bank u minimum bank balance ke wajah se hum garib,-1
14188,mitali ji ye haramkhor ladna nahi chaha raha tha isko phasa diya gaya ye,-1
5012,miths madam ko itni samajh kahan hogi typing nonsense based fake news yummy,-1
15703,miya iske jaise mulle hi nafrat ka zahar gholte hain tum log hinduon ka panee bhi peena,-1
15171,mj haha sach mein jhand life hai yar laugh haha iam ready want work day laugh,-1
8871,mjhe ssal hogaye know tooter language waqae life way much complex jo sirf migraine se khrab nhin hoti,-1
7438,mjko ni chaiye laugh laugh cry mai apne ghr electronic appliance tod khud hi nikaal lungi,-1
1343,ml sharab karke pine wale laundey bolte hai not get intoxicated disdain,-1
549,mla bjp hain mayor bjp hain nahi mp bhi bjp koi bhi dhayan nahi deta please look,-1
3062,mla bjp hain mayor bjp hain nahi mp bhi bjp koi bhi dhayan nahi deta please look,-1
14856,mock wherever see sala urban naxal kahika,-1
16446,modi aa ke bata dega ki ye fake video hai tab bhi besharam patrkar ye tweet delete nahi karega,-1
1258,modi aane ke bad agar koi kam karana hai kutiya ko jail bhe,-1
2102,modi agar dangerous hain bhosdi dallah miya ke country bane huye hain vahi nikal jao nahi,-1
15287,modi agar dangerous hain bhosdi dallah miya ke country bane huye hain vahi nikal jao nahi,-1
12137,modi chor ko pta tha evm set ho chuki aur election commission ko inform kr diya gaya okay hme seat chahiye,-1
4271,modi chori kiya hei sala sovi vvpet machin vote kiya huwa list sob mill,-1
10609,modi gaddar amit shah katil protection imriti bazi randdi lao piyush gabar rail bech de nirmala tatti loot le desh,-1
6272,modi hein mumkin hein sad reality,-1
15099,modi inko aisehi chowkidar nahi banaya tha laugh laugh laugh laugh yeh uski rakhwali karne har jagah pahoch jaate hai evil smile evil smile evil smile,-1
15342,modi ji aapne rajput liye kuch kiya ni kad jrur chota kiya hai sayd aap bhul gye haia jb aap personal message umidwar,-1
7475,modi ji century nahi triple century maar di hai aur pappu ki team ko jisme aap bhi par kar diya,-1
16485,modi ji desh ke corrupt officer ko hatao desh khud ba khud sudhar jayega aap ke personal message house mein baithe,-1
12740,modi ji isey apki sahara chahiye,-1
6526,modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness security ltd ka md kamal kothari ko jai,-1
4489,modi ji muslim christian ko priority kyu missionary free wahabi free rohangia free sab kanoon hindu ko seculariam ka,-1
3980,modi ji plzzzz saal kuch kaam kr lijiyega desh main halat kharab ho rahe hai videshon apni pehchan se,-1
12303,modi ji vibhajan kari hai unhe alpsankhyako ka wot nahi sirf hindu muslim ke naam pe mila hai hindoo lagbha,-1
7494,modi ji wala cloud toh nahi fir toh mamla gadbad hai think,-1
12048,modi ka ka wada dekh ke hi tum log ka katora leke inch bhi nahi ban paye desh bhar,-1
8481,modi ke dalal ho tumhe sirf modi modi karna hai karte raho aise debate hoti hai jaise tum log karate ho audio,-1
714,modi ke kutte aur andhabhkt tweeter pe bhi bhauk raha modi ke kutte ko sirf hindu muslim krne aur gareeb,-1
9993,modi ke new india mein aapka swagat hai desh ka vikas aatankwadi hatyare gunde balatkaari lynchers dangai loot,-1
6532,modi ki ye fitrat hai adwani modi ki kursi bachii use kursi gawni padi pakistan naam se chunaaw ji,-1
10828,modi ko i desh se nikalo aukat hai nikaal le,-1
13404,modi lahar bjp ke shanad jise vi kaam nahi vi kiya jita modi nahi honge bjp ka bhut bura haal hoga,-1
8716,modi pichle saal main sarkar kuch nahin kiya uska natija yeh hain bhakt lekin last sarkar aapki,-1
12016,modi sala desh ka fir se ban gya chor sala bikau medium abp aaj tak india newse sab sale bikau hai tensn mat lo,-1
15510,modi samarthak hai bhai chowkidaar aur tum chowkidaar pe hi chori ka aarop laga rahe ho,-1
14252,modi sarkaar aane se liberal samaaj shok ka vatavaran koi kuch nahi likh raha rw wale pareshan rw wale apna gussa rw,-1
13573,modi tujhse bair nahi yogi teri khair nahi,-1
11015,modikaka kisiko bakshna nahi yaad gaali di aapko ham nahi bhoolege pruvthiraj chauhan mohmad,-1
8856,mohad abbbe saale paidal chala kar madarchod pappu gulam hindu rashtra liye taiiyar hoja katue,-1
4957,mohad sarkari pump par telephone dalwane wale mahenge saste ki baat karte hue ache nahi lagte folded hand har har modi,-1
16234,mohsin dawartweets daikho aur kuch kha ker mar jao bayghayrat insantum aur ali wazir harami ho pakistan,-1
3075,mohsin yeh backchodi ki dukan bjp wale support kya krne lge isne khud ko bhagwan samjh liya chutiya aurat,-1
14073,mohtarma aap bolti ho ki bjp wale bhakt log logo ki ijjat nahi karte par yanha apki apni party bhi,-1
15633,mohtarma aap bolti ho ki bjp wale bhakt log logo ki ijjat nahi karte par yanha apki apni party bhi,-1
8440,mohtarma yahe naya pakistan hai phr puranay aur naye mein kiya farq hai shame shameful pti,-1
11467,moin jaisa bakwas banda koi nahi newzealand kai club main jakar satta khelnai wala ban,-1
7159,molc member kya hota hai re laugh pahle likhna sikh le bad rohatgi ko gyan dena laugh ye spai pelwa,-1
4576,molvi aik beemari ha ji tarah apki taraf padri ju insaaniyat ki tazleel ki ba,-1
13333,moment realized galli kutte kam snapchat pe jyaada joking ironic smile,-1
11564,month first torture yallllllllllllllllll hep hep hooray love mental breakdown cool cowboy,-1
14996,month hi kyon congressio ab kabhi mat aao tv debate pe tumhari yahi aukat hai band kar apni party,-1
1861,month se nahi sudhne wale godi medium ke bhokne wale kute kaam se kam year ke,-1
803,mosharraf desh bad mein sudhrega pahle haramiyo ko pakad kar khud pito ja jo dusro par atyachar kar rahe hain,-1
9414,mother fucker jab janta nahi hai best luck mat crpf jawan ki family ko pahle hi,-1
16607,moti bhains sandi sindh ko bhutto ki badrooh ka maskan bna dia tum masoom bache qehat se marey kbi zehree,-1
6148,mp congress bhi koi doodh ki dhuli nahi hai congress bjp ak hi sikke ke pahlu hai,-1
147,mp govt kamalnath ki wese ek video viral jisme aapke shantidut bhai ek dukandar,-1
12284,mp home minister ke nirdesho ki rewa ke sp mahoday hawa nikal kar taire panchar kar diya par mp home dipartment,-1
13856,mp kamalnath government ko vote diye ki employment milega par month ho gye ghanta kuch ni hua na aagey kuch hoga,-1
16883,mp teri maa ki chut rajeev tu modi ke gaand se nikla hua wo paad hai,-1
3862,mr vadra twitter le likhne se kuch nahi hoga zamin pe ayi student ke sath sangarsh bhagidaar,-1
15031,mre desh medium link tumne di par khud jakar use padha ni kyun english nahi aati ganwaar pehle khud pad,-1
14529,msajido hindu ko marne ka speech dete hai yar pakistan hindu mino,-1
12361,mshra tere ancestor jarur hindu,-1
597,mshra ye hindu muslim ka agenda tere aatanki sangathan r chalaya hai gandu,-1
15161,mt kr jyada bk bk ydi bhart srkar hm yuvao ko hour de de pura pakistan hmare kdmo hoga abki bar,-1
13698,mtlb janwar tou phir janwar idhar ese harami palty hein apni maa behn ka nae sochty kal ko darindgi ki saza habees,-1
13268,mubarak ho ap ki new video lie ache clip mil gaye honge u aik ghante ko waste krne bad,-1
3358,mubarak ho ye apk abu kaarnamy hn way,-1
6546,muh ni tod thara ram bhagwan nahi ek raja padh lo balmiki ramayan bhagwan tum jaise bnaya,-1
14211,muhammadpti allah kare sare ptm wale kutte ki maut marein aur tum logon ke perchay rone wala bhi koi,-1
9531,muhammadpti kuttay bhonktay rehtay hein karwan chaltay rehtain ye pashtone nahi hy na musli,-1
6740,muhammadpti mard ka baita aisa hota hay best proxy govt,-1
12615,mujaid dna test required sabka baap uska bhi baap soon see,-1
11920,muje bi promote kro koi follower nahi badh rhe aditi hiker akanksha jr,-1
1452,muje pehlai hee pata tha ki yeh mamta india kai liye kuch acha hota nahi daikh sacti,-1
12477,mujha asa lag raha ha hum wala yen logo ko social medium pa aana band karwa dega,-1
16570,mujhe pehle hi pata tha ye bjp ka hi kaam hai film rukwana congress wale ainwiyee uchal rahe,-1
11118,mujhe sharm mahasus hoti hai ki uttar pradesh bjp ki sarkar hai hame insaf nahi mila mere khet,-1
4953,mujhe yeh kyun pasand hi nahi kagta hai calvin ka dokandaar hai cheerful laugh laugh laugh master,-1
9509,mujhe yeh samajh nahi ata ki yeh kaise log apne dharam ki dhajiyan uda rahe hai kya massage de rahe,-1
10914,mujhey lagta hai modi sarkar ko badnaam karney ke liye congress hi ye sub karvya hai,-1
7073,mujhko bhi tara aata us customer par jisne randi khane mei teri maa ch,-1
7692,mujy jitni zehar lagti hai shahyd utni kisi ko nahi lagti ho gi aur hamaray pcb nay ko ambassador,-1
9373,mujy kahan smajh aye good afternoon main tu nasmajh hn doodh peeta bacha hn smajhdar tu aik aap hain,-1
14657,mukhiya mujhe poora yakeen hai muslim kabhi hindu ke saath nahi ho sakta hi yadi huaa bhi wo bus gaddari,-1
